,date,day,month,year,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
202,2015-07-23,5,7,2015,142316.3,33.975185,142316.3,33.975185,0.0,0.0,0.0,5.1,16.1,9.5,0.0,True,False
203,2015-07-24,6,7,2015,136837.16,27.669825,136837.16,27.669825,0.0,0.0,0.0,7.6,15.0,4.4,1.2,True,False
204,2015-07-25,7,7,2015,121021.42,22.23919,121021.42,22.23919,0.0,0.0,0.0,9.4,13.3,7.7,0.8,True,False
205,2015-07-26,1,7,2015,120396.734,22.384247,120396.734,22.384247,0.0,0.0,0.0,8.1,11.6,8.5,3.2,True,False
206,2015-07-27,2,7,2015,142470.44,35.176216,142470.44,35.176216,0.0,0.0,0.0,6.2,13.9,9.6,0.8,True,False
207,2015-07-28,3,7,2015,144008.38,40.752987,144008.38,40.752987,0.0,0.0,0.0,7.9,14.4,10.2,0.0,True,False
208,2015-07-29,4,7,2015,142637.77,37.237522,142637.77,37.237522,0.0,0.0,0.0,8.4,14.0,9.0,0.0,True,False
209,2015-07-30,5,7,2015,143544.11,29.122837,143544.11,29.122837,0.0,0.0,0.0,8.6,12.3,4.5,0.0,True,False
210,2015-07-31,6,7,2015,139584.95,35.059772,139584.95,35.059772,0.0,0.0,0.0,4.1,14.0,10.8,0.6,True,False
211,2015-08-01,7,8,2015,125032.57,29.88014,123063.55,30.397743,1969.025,-2.4700000000000006,0.020833334,6.5,11.4,4.2,0.2,True,False
212,2015-08-02,1,8,2015,117638.06,23.374187,117638.06,23.374187,0.0,0.0,0.0,7.8,14.9,8.3,0.0,True,False
213,2015-08-03,2,8,2015,141451.72,38.12798,139473.48,38.67813,1978.235,-0.66,0.020833334,7.3,10.8,9.4,6.4,True,False
214,2015-08-04,3,8,2015,147550.19,44.673336,147550.19,44.673336,0.0,0.0,0.0,3.5,11.3,7.1,0.0,True,False
215,2015-08-05,4,8,2015,142325.98,42.595722,142325.98,42.595722,0.0,0.0,0.0,6.6,10.8,8.0,1.0,True,False
216,2015-08-06,5,8,2015,143642.36,48.94517,143642.36,48.94517,0.0,0.0,0.0,7.1,12.8,7.0,1.6,True,False
217,2015-08-07,6,8,2015,143060.33,42.78285,143060.33,42.78285,0.0,0.0,0.0,9.0,13.1,9.0,1.4,True,False
218,2015-08-08,7,8,2015,125830.53,39.11606,125830.53,39.11606,0.0,0.0,0.0,8.8,12.6,6.6,0.4,True,False
219,2015-08-09,1,8,2015,120008.45,29.44133,120008.45,29.44133,0.0,0.0,0.0,7.7,13.3,6.9,0.0,True,False
220,2015-08-10,2,8,2015,130978.09,30.091053,130978.09,30.091053,0.0,0.0,0.0,8.3,16.0,10.7,0.2,True,False
221,2015-08-11,3,8,2015,135616.12,31.943314,135616.12,31.943314,0.0,0.0,0.0,7.8,14.8,11.7,0.8,True,False
222,2015-08-12,4,8,2015,138900.5,37.338413,138900.5,37.338413,0.0,0.0,0.0,9.3,14.8,9.2,0.0,True,False
223,2015-08-13,5,8,2015,140905.84,36.73054,140905.84,36.73054,0.0,0.0,0.0,8.4,13.0,7.0,0.2,True,False
224,2015-08-14,6,8,2015,137838.92,35.437737,137838.92,35.437737,0.0,0.0,0.0,10.4,15.3,7.3,0.0,True,False
225,2015-08-15,7,8,2015,122088.76,34.086155,122088.76,34.086155,0.0,0.0,0.0,10.0,14.9,10.9,0.4,True,False
226,2015-08-16,1,8,2015,116648.77,25.31765,116648.77,25.31765,0.0,0.0,0.0,4.7,17.0,9.5,0.2,True,False
227,2015-08-17,2,8,2015,137008.7,31.79373,137008.7,31.79373,0.0,0.0,0.0,6.8,12.2,9.9,2.4,True,False
228,2015-08-18,3,8,2015,148093.95,45.286686,148093.95,45.286686,0.0,0.0,0.0,6.1,11.1,9.8,0.6,True,False
229,2015-08-19,4,8,2015,144024.66,39.235153,144024.66,39.235153,0.0,0.0,0.0,5.5,12.7,10.2,0.0,True,False
230,2015-08-20,5,8,2015,131575.8,30.545,131575.8,30.545,0.0,0.0,0.0,6.1,17.1,12.7,0.0,True,False
231,2015-08-21,6,8,2015,126570.47,38.888474,126570.47,38.888474,0.0,0.0,0.0,10.9,18.7,4.1,0.0,True,False
232,2015-08-22,7,8,2015,112275.15,32.238323,112275.15,32.238323,0.0,0.0,0.0,11.8,18.8,11.8,0.0,True,False
233,2015-08-23,1,8,2015,111793.016,29.441349,111793.016,29.441349,0.0,0.0,0.0,7.9,16.3,13.1,0.0,True,False
234,2015-08-24,2,8,2015,128868.26,26.612663,128868.26,26.612663,0.0,0.0,0.0,8.5,14.5,9.6,0.0,True,False
235,2015-08-25,3,8,2015,135051.55,28.804678,135051.55,28.804678,0.0,0.0,0.0,9.5,14.3,8.1,0.0,True,False
236,2015-08-26,4,8,2015,135914.69,37.131775,135914.69,37.131775,0.0,0.0,0.0,9.2,14.6,7.8,0.2,True,False
237,2015-08-27,5,8,2015,141159.77,41.605335,141159.77,41.605335,0.0,0.0,0.0,9.8,11.7,2.7,0.8,True,False
238,2015-08-28,6,8,2015,134755.5,38.17912,134755.5,38.17912,0.0,0.0,0.0,8.1,13.2,12.2,17.4,True,False
239,2015-08-29,7,8,2015,124448.5,35.474514,124448.5,35.474514,0.0,0.0,0.0,6.3,11.7,9.1,1.8,True,False
240,2015-08-30,1,8,2015,116744.22,42.41418,116744.22,42.41418,0.0,0.0,0.0,7.9,12.5,14.3,2.2,True,False
241,2015-08-31,2,8,2015,137724.89,50.27329,137724.89,50.27329,0.0,0.0,0.0,8.1,13.0,11.5,0.0,True,False
242,2015-09-01,3,9,2015,134116.77,50.145786,134116.77,50.145786,0.0,0.0,0.0,5.1,16.2,15.7,0.0,True,False
243,2015-09-02,4,9,2015,132794.72,49.03831,132794.72,49.03831,0.0,0.0,0.0,8.0,18.8,10.5,0.0,True,False
244,2015-09-03,5,9,2015,132096.33,45.546265,132096.33,45.546265,0.0,0.0,0.0,10.6,14.0,8.0,4.4,True,False
245,2015-09-04,6,9,2015,131384.88,65.73691,131384.88,65.73691,0.0,0.0,0.0,8.7,13.7,13.0,0.0,True,False
246,2015-09-05,7,9,2015,115799.32,57.17757,115799.32,57.17757,0.0,0.0,0.0,10.2,14.0,14.8,0.0,True,False
247,2015-09-06,1,9,2015,109641.375,40.581764,109641.375,40.581764,0.0,0.0,0.0,5.8,16.6,11.8,0.0,True,False
248,2015-09-07,2,9,2015,131619.36,38.526978,131619.36,38.526978,0.0,0.0,0.0,8.9,13.6,9.2,3.6,True,False
249,2015-09-08,3,9,2015,136340.7,41.71038,136340.7,41.71038,0.0,0.0,0.0,8.8,12.8,11.1,2.0,True,False
250,2015-09-09,4,9,2015,132977.45,48.128105,132977.45,48.128105,0.0,0.0,0.0,10.0,15.3,11.4,0.0,True,False
251,2015-09-10,5,9,2015,133541.98,48.919567,133541.98,48.919567,0.0,0.0,0.0,10.0,15.7,17.3,0.0,True,False
252,2015-09-11,6,9,2015,123968.9,36.088467,123968.9,36.088467,0.0,0.0,0.0,5.1,20.1,17.7,0.0,True,False
253,2015-09-12,7,9,2015,108790.01,37.654552,108790.01,37.654552,0.0,0.0,0.0,12.2,21.7,10.2,0.0,True,False
254,2015-09-13,1,9,2015,99161.766,30.359606,99161.766,30.359606,0.0,0.0,0.0,13.2,25.5,17.1,0.0,True,False
255,2015-09-14,2,9,2015,116574.17,32.345654,116574.17,32.345654,0.0,0.0,0.0,15.4,26.7,17.8,0.0,True,False
256,2015-09-15,3,9,2015,123750.5,34.506523,123750.5,34.506523,0.0,0.0,0.0,10.8,15.9,15.0,15.8,True,False
257,2015-09-16,4,9,2015,131795.48,38.96606,131795.48,38.96606,0.0,0.0,0.0,8.9,14.8,17.6,0.0,True,False
258,2015-09-17,5,9,2015,131050.67,40.639263,131050.67,40.639263,0.0,0.0,0.0,9.0,14.3,12.4,0.4,True,False
259,2015-09-18,6,9,2015,130764.586,40.63008,130764.586,40.63008,0.0,0.0,0.0,10.5,14.7,8.1,0.0,False,False
260,2015-09-19,7,9,2015,112377.19,47.826714,112377.19,47.826714,0.0,0.0,0.0,6.5,21.3,17.0,0.0,False,False
261,2015-09-20,1,9,2015,103708.92,32.857727,103708.92,32.857727,0.0,0.0,0.0,8.5,22.9,17.3,0.0,False,False
262,2015-09-21,2,9,2015,120096.71,44.95598,120096.71,44.95598,0.0,0.0,0.0,14.0,18.1,6.7,0.0,False,False
263,2015-09-22,3,9,2015,127755.09,99.476166,127755.09,99.476166,0.0,0.0,0.0,7.6,12.7,17.4,4.4,False,False
264,2015-09-23,4,9,2015,131866.73,49.768612,131866.73,49.768612,0.0,0.0,0.0,8.5,12.6,20.3,0.0,False,False
265,2015-09-24,5,9,2015,130937.625,54.980526,130937.625,54.980526,0.0,0.0,0.0,5.1,14.3,18.2,0.0,False,False
266,2015-09-25,6,9,2015,124278.93,51.081,124278.93,51.081,0.0,0.0,0.0,5.8,19.1,20.2,0.0,False,False
267,2015-09-26,7,9,2015,111064.49,48.78937,111064.49,48.78937,0.0,0.0,0.0,6.6,17.9,20.1,0.0,False,False
268,2015-09-27,1,9,2015,106431.81,43.931614,106431.81,43.931614,0.0,0.0,0.0,9.8,20.2,19.6,0.0,False,False
269,2015-09-28,2,9,2015,121796.72,42.026016,121796.72,42.026016,0.0,0.0,0.0,8.3,21.4,13.6,0.0,False,False
270,2015-09-29,3,9,2015,126691.8,37.640102,126691.8,37.640102,0.0,0.0,0.0,9.0,16.9,13.5,0.0,False,False
271,2015-09-30,4,9,2015,129641.24,41.98097,129641.24,41.98097,0.0,0.0,0.0,11.5,15.9,16.8,0.0,False,False
272,2015-10-01,5,10,2015,124356.414,34.809765,124356.414,34.809765,0.0,0.0,0.0,6.0,21.6,21.7,0.0,False,False
273,2015-10-02,6,10,2015,107544.15,38.306984,107544.15,38.306984,0.0,0.0,0.0,9.9,28.6,21.7,0.0,False,True
274,2015-10-03,7,10,2015,100598.55,30.780693,100598.55,30.780693,0.0,0.0,0.0,16.3,31.3,22.2,0.0,False,False
275,2015-10-04,1,10,2015,103828.88,36.5607,103828.88,36.5607,0.0,0.0,0.0,13.9,24.9,22.2,0.0,False,False
276,2015-10-05,2,10,2015,125194.87,38.972004,125194.87,38.972004,0.0,0.0,0.0,12.7,34.4,22.0,0.0,False,False
277,2015-10-06,3,10,2015,127225.24,36.24445,127225.24,36.24445,0.0,0.0,0.0,15.5,35.8,18.9,0.0,True,False
278,2015-10-07,4,10,2015,117282.766,31.596407,117282.766,31.596407,0.0,0.0,0.0,11.8,16.2,23.6,0.0,True,False
279,2015-10-08,5,10,2015,122121.33,36.140984,122121.33,36.140984,0.0,0.0,0.0,7.6,18.6,23.3,0.0,True,False
280,2015-10-09,6,10,2015,126989.91,41.415073,126989.91,41.415073,0.0,0.0,0.0,10.9,29.9,22.0,0.0,True,False
281,2015-10-10,7,10,2015,112604.83,34.803177,112604.83,34.803177,0.0,0.0,0.0,17.5,29.2,11.9,0.0,True,False
282,2015-10-11,1,10,2015,105376.336,29.902811,105376.336,29.902811,0.0,0.0,0.0,16.9,19.2,19.6,0.4,True,False
283,2015-10-12,2,10,2015,120916.22,36.353622,120916.22,36.353622,0.0,0.0,0.0,11.3,16.1,13.4,0.6,True,False
284,2015-10-13,3,10,2015,122830.38,41.49817,122830.38,41.49817,0.0,0.0,0.0,7.9,17.6,24.3,0.4,True,False
285,2015-10-14,4,10,2015,126919.195,45.56344,126919.195,45.56344,0.0,0.0,0.0,11.2,28.6,24.4,0.0,True,False
286,2015-10-15,5,10,2015,130260.37,39.066948,130260.37,39.066948,0.0,0.0,0.0,14.4,34.0,22.2,0.0,True,False
287,2015-10-16,6,10,2015,123985.97,43.80436,123985.97,43.80436,0.0,0.0,0.0,17.0,23.8,8.4,0.0,True,False
288,2015-10-17,7,10,2015,104916.34,29.67361,104916.34,29.67361,0.0,0.0,0.0,11.5,20.5,20.4,0.0,True,False
289,2015-10-18,1,10,2015,100812.04,29.120867,100812.04,29.120867,0.0,0.0,0.0,12.6,17.7,24.2,0.0,True,False
290,2015-10-19,2,10,2015,120795.0,43.510677,120795.0,43.510677,0.0,0.0,0.0,8.3,26.7,25.8,0.0,True,False
291,2015-10-20,3,10,2015,126655.49,43.33287,126655.49,43.33287,0.0,0.0,0.0,12.9,31.8,14.4,0.0,True,False
292,2015-10-21,4,10,2015,122368.88,39.681892,122368.88,39.681892,0.0,0.0,0.0,17.6,18.3,7.3,2.4,True,False
293,2015-10-22,5,10,2015,121471.64,44.033047,121471.64,44.033047,0.0,0.0,0.0,11.4,16.7,8.5,7.0,True,False
294,2015-10-23,6,10,2015,120420.7,48.169895,120420.7,48.169895,0.0,0.0,0.0,11.8,16.4,21.0,0.0,True,False
295,2015-10-24,7,10,2015,106813.03,32.19205,106813.03,32.19205,0.0,0.0,0.0,9.2,19.5,25.1,0.0,True,False
296,2015-10-25,1,10,2015,102279.74,17.46597,102279.74,17.46597,0.0,0.0,0.0,10.2,31.3,20.1,0.0,True,False
297,2015-10-26,2,10,2015,115297.34,29.398516,115297.34,29.398516,0.0,0.0,0.0,14.0,15.9,14.5,0.2,True,False
298,2015-10-27,3,10,2015,116619.57,31.3294,116619.57,31.3294,0.0,0.0,0.0,10.4,23.3,28.1,0.2,True,False
299,2015-10-28,4,10,2015,122887.41,39.51381,122887.41,39.51381,0.0,0.0,0.0,10.1,26.8,27.6,0.0,True,False
300,2015-10-29,5,10,2015,124222.94,62.32013,124222.94,62.32013,0.0,0.0,0.0,13.7,26.1,26.8,0.0,True,False
301,2015-10-30,6,10,2015,121256.97,35.87555,121256.97,35.87555,0.0,0.0,0.0,12.6,27.4,22.6,0.0,True,False
302,2015-10-31,7,10,2015,106353.44,18.37479,106353.44,18.37479,0.0,0.0,0.0,15.7,25.9,13.5,1.0,True,False
303,2015-11-01,1,11,2015,103629.65,14.68484,103629.65,14.68484,0.0,0.0,0.0,16.4,26.0,10.0,4.4,True,False
304,2015-11-02,2,11,2015,113791.75,25.017849,113791.75,25.017849,0.0,0.0,0.0,14.5,16.0,8.2,0.0,True,False
305,2015-11-03,3,11,2015,101793.03,14.157948,101793.03,14.157948,0.0,0.0,0.0,8.0,17.9,25.4,0.2,True,True
306,2015-11-04,4,11,2015,120177.945,29.237633,120177.945,29.237633,0.0,0.0,0.0,10.9,27.2,19.6,0.0,True,False
307,2015-11-05,5,11,2015,125985.47,34.57679,125985.47,34.57679,0.0,0.0,0.0,16.2,24.7,16.4,12.2,True,False
308,2015-11-06,6,11,2015,120505.586,30.642866,120505.586,30.642866,0.0,0.0,0.0,16.6,18.7,3.7,17.6,True,False
309,2015-11-07,7,11,2015,104269.79,18.272655,104269.79,18.272655,0.0,0.0,0.0,11.9,16.8,25.2,1.2,True,False
310,2015-11-08,1,11,2015,103793.086,21.09536,103793.086,21.09536,0.0,0.0,0.0,8.5,24.8,25.1,0.0,True,False
311,2015-11-09,2,11,2015,127234.72,35.054802,127234.72,35.054802,0.0,0.0,0.0,13.6,33.1,26.4,0.0,True,False
312,2015-11-10,3,11,2015,121617.28,32.067078,121617.28,32.067078,0.0,0.0,0.0,15.2,16.4,5.3,0.0,True,False
313,2015-11-11,4,11,2015,121566.65,35.224102,121566.65,35.224102,0.0,0.0,0.0,11.5,20.1,16.0,2.0,True,False
314,2015-11-12,5,11,2015,123775.16,38.48526,123775.16,38.48526,0.0,0.0,0.0,13.7,21.2,19.2,0.0,True,False
315,2015-11-13,6,11,2015,117078.586,32.823097,117078.586,32.823097,0.0,0.0,0.0,13.5,18.2,26.1,0.4,True,False
316,2015-11-14,7,11,2015,103646.63,33.56094,103646.63,33.56094,0.0,0.0,0.0,12.1,18.3,27.5,0.2,True,False
317,2015-11-15,1,11,2015,99761.81,28.29807,99761.81,28.29807,0.0,0.0,0.0,13.0,18.5,27.6,0.2,True,False
318,2015-11-16,2,11,2015,124557.23,39.127373,124557.23,39.127373,0.0,0.0,0.0,11.4,26.3,29.4,0.2,True,False
319,2015-11-17,3,11,2015,131442.2,36.024548,131442.2,36.024548,0.0,0.0,0.0,15.7,33.3,24.0,0.0,True,False
320,2015-11-18,4,11,2015,132353.75,60.680237,132353.75,60.680237,0.0,0.0,0.0,14.7,29.5,29.2,0.0,True,False
321,2015-11-19,5,11,2015,138118.7,78.29097,138118.7,78.29097,0.0,0.0,0.0,15.6,31.5,20.6,0.0,True,False
322,2015-11-20,6,11,2015,123412.69,38.026497,123412.69,38.026497,0.0,0.0,0.0,15.4,19.1,6.4,0.4,True,False
323,2015-11-21,7,11,2015,102647.91,27.413622,102647.91,27.413622,0.0,0.0,0.0,12.2,17.5,20.9,3.6,True,False
324,2015-11-22,1,11,2015,98621.62,32.3459,98621.62,32.3459,0.0,0.0,0.0,13.5,20.0,27.3,0.0,True,False
325,2015-11-23,2,11,2015,114406.83,41.36877,114406.83,41.36877,0.0,0.0,0.0,13.8,20.7,27.3,0.0,True,False
326,2015-11-24,3,11,2015,118894.305,48.52153,118894.305,48.52153,0.0,0.0,0.0,13.6,24.5,30.0,0.0,True,False
327,2015-11-25,4,11,2015,124728.875,60.692036,124728.875,60.692036,0.0,0.0,0.0,13.5,33.3,9.3,0.0,True,False
328,2015-11-26,5,11,2015,112907.15,30.494175,108142.56,32.328228,4764.585,-11.133607302629716,0.041666668,10.8,17.4,23.3,0.0,True,False
329,2015-11-27,6,11,2015,117492.82,40.366547,117492.82,40.366547,0.0,0.0,0.0,9.0,18.2,16.8,0.4,True,False
330,2015-11-28,7,11,2015,105011.195,43.32666,105011.195,43.32666,0.0,0.0,0.0,12.0,20.1,27.1,0.0,True,False
331,2015-11-29,1,11,2015,102162.53,39.121265,102162.53,39.121265,0.0,0.0,0.0,12.6,20.3,23.4,0.0,True,False
332,2015-11-30,2,11,2015,122452.414,45.57726,122452.414,45.57726,0.0,0.0,0.0,10.0,32.2,26.6,0.0,True,False
333,2015-12-01,3,12,2015,117115.62,37.92096,114525.22,39.582546,2590.405,-35.54,0.020833334,14.5,24.6,24.4,1.8,True,False
334,2015-12-02,4,12,2015,115230.125,37.47082,115230.125,37.47082,0.0,0.0,0.0,9.2,17.5,32.4,0.0,True,False
335,2015-12-03,5,12,2015,121699.42,43.344223,121699.42,43.344223,0.0,0.0,0.0,12.2,21.3,30.1,0.0,True,False
336,2015-12-04,6,12,2015,129148.52,66.5339,129148.52,66.5339,0.0,0.0,0.0,11.3,30.8,32.2,0.0,True,False
337,2015-12-05,7,12,2015,115606.01,36.906868,112891.875,38.625065,2714.13,-34.56,0.020833334,15.5,25.3,27.9,0.0,True,False
338,2015-12-06,1,12,2015,112025.29,36.788334,112025.29,36.788334,0.0,0.0,0.0,15.3,29.8,13.5,0.0,True,False
339,2015-12-07,2,12,2015,129059.65,53.3691,129059.65,53.3691,0.0,0.0,0.0,18.1,27.3,8.7,0.0,True,False
340,2015-12-08,3,12,2015,136800.9,57.53425,136800.9,57.53425,0.0,0.0,0.0,20.3,35.4,19.8,0.8,True,False
341,2015-12-09,4,12,2015,125965.02,49.737007,125965.02,49.737007,0.0,0.0,0.0,15.4,24.6,27.0,0.0,True,False
342,2015-12-10,5,12,2015,125807.49,50.806015,125807.49,50.806015,0.0,0.0,0.0,13.1,26.0,32.0,0.0,True,False
343,2015-12-11,6,12,2015,116597.81,32.02013,116597.81,32.02013,0.0,0.0,0.0,14.2,19.2,13.0,0.0,True,False
344,2015-12-12,7,12,2015,106139.41,34.1429,106139.41,34.1429,0.0,0.0,0.0,10.1,18.3,27.9,2.0,True,False
345,2015-12-13,1,12,2015,105218.516,40.30683,105218.516,40.30683,0.0,0.0,0.0,10.3,28.3,28.6,0.0,True,False
346,2015-12-14,2,12,2015,125784.96,51.74783,125784.96,51.74783,0.0,0.0,0.0,11.9,22.7,31.6,0.0,True,False
347,2015-12-15,3,12,2015,129077.41,51.66083,129077.41,51.66083,0.0,0.0,0.0,14.4,24.6,30.3,0.0,True,False
348,2015-12-16,4,12,2015,135930.08,78.64592,135930.08,78.64592,0.0,0.0,0.0,15.6,27.5,32.5,0.0,True,False
349,2015-12-17,5,12,2015,152366.3,188.08612,152366.3,188.08612,0.0,0.0,0.0,16.9,37.2,33.1,0.0,True,False
350,2015-12-18,6,12,2015,158052.89,81.19249,158052.89,81.19249,0.0,0.0,0.0,19.4,35.4,31.2,0.0,False,False
351,2015-12-19,7,12,2015,154924.89,69.32882,154924.89,69.32882,0.0,0.0,0.0,19.2,41.2,20.5,0.0,False,False
352,2015-12-20,1,12,2015,133421.03,54.649803,133421.03,54.649803,0.0,0.0,0.0,25.9,37.8,10.4,0.0,False,False
353,2015-12-21,2,12,2015,113802.21,49.62125,113802.21,49.62125,0.0,0.0,0.0,15.0,20.2,25.4,6.0,False,False
354,2015-12-22,3,12,2015,119477.516,37.531303,119477.516,37.531303,0.0,0.0,0.0,12.0,22.8,32.9,0.0,False,False
355,2015-12-23,4,12,2015,126553.12,39.13822,126553.12,39.13822,0.0,0.0,0.0,15.1,26.0,32.4,0.0,False,False
356,2015-12-24,5,12,2015,134583.25,50.818275,134583.25,50.818275,0.0,0.0,0.0,16.7,34.6,32.8,0.4,False,False
357,2015-12-25,6,12,2015,119950.37,22.115585,117447.375,24.0719,2502.995,-69.68,0.020833334,21.7,34.1,33.3,0.0,False,True
358,2015-12-26,7,12,2015,95093.3,14.967108,95093.3,14.967108,0.0,0.0,0.0,12.7,20.0,19.2,30.6,False,True
359,2015-12-27,1,12,2015,96394.94,19.823183,96394.94,19.823183,0.0,0.0,0.0,11.9,19.4,27.6,5.2,False,False
360,2015-12-28,2,12,2015,100048.44,20.09754,100048.44,20.09754,0.0,0.0,0.0,12.8,20.8,33.2,0.0,False,True
361,2015-12-29,3,12,2015,111647.54,27.331701,111647.54,27.331701,0.0,0.0,0.0,12.4,23.9,33.0,0.0,False,False
362,2015-12-30,4,12,2015,128552.13,43.826874,128552.13,43.826874,0.0,0.0,0.0,13.9,34.7,32.8,0.0,False,False
363,2015-12-31,5,12,2015,146473.83,101.99156,146473.83,101.99156,0.0,0.0,0.0,19.7,39.7,29.6,0.0,False,False
364,2016-01-01,6,1,2016,116040.92,32.52767,116040.92,32.52767,0.0,0.0,0.0,19.8,24.2,22.0,0.0,False,True
365,2016-01-02,7,1,2016,99622.64,21.89456,99622.64,21.89456,0.0,0.0,0.0,17.1,27.6,25.1,0.0,False,False
366,2016-01-03,1,1,2016,97656.445,19.895386,97656.445,19.895386,0.0,0.0,0.0,17.5,27.1,25.7,0.0,False,False
367,2016-01-04,2,1,2016,110932.51,25.44348,110932.51,25.44348,0.0,0.0,0.0,16.3,26.0,15.3,0.0,False,False
368,2016-01-05,3,1,2016,117873.58,29.917187,117873.58,29.917187,0.0,0.0,0.0,17.1,25.7,25.8,0.0,False,False
369,2016-01-06,4,1,2016,115064.266,31.790253,115064.266,31.790253,0.0,0.0,0.0,17.3,25.7,18.1,0.0,False,False
370,2016-01-07,5,1,2016,112392.695,34.44507,112392.695,34.44507,0.0,0.0,0.0,16.3,21.3,30.4,0.0,False,False
371,2016-01-08,6,1,2016,111879.54,36.888157,111879.54,36.888157,0.0,0.0,0.0,16.2,20.6,25.4,0.0,False,False
372,2016-01-09,7,1,2016,105482.695,41.987823,105482.695,41.987823,0.0,0.0,0.0,16.8,21.4,21.3,0.0,False,False
373,2016-01-10,1,1,2016,113049.15,44.479786,113049.15,44.479786,0.0,0.0,0.0,15.7,31.5,31.3,0.0,False,False
374,2016-01-11,2,1,2016,141133.08,88.116104,141133.08,88.116104,0.0,0.0,0.0,17.2,36.4,15.8,0.0,False,False
375,2016-01-12,3,1,2016,135006.11,62.539974,135006.11,62.539974,0.0,0.0,0.0,17.1,24.8,29.1,0.8,False,False
376,2016-01-13,4,1,2016,160011.08,545.7378,160011.08,545.7378,0.0,0.0,0.0,16.8,42.2,25.0,0.2,False,False
377,2016-01-14,5,1,2016,120396.336,36.371403,117671.67,37.219597,2724.665,-0.26,0.020833334,16.1,18.1,3.9,0.4,False,False
378,2016-01-15,6,1,2016,113244.79,30.203903,113244.79,30.203903,0.0,0.0,0.0,13.6,19.2,19.7,1.0,False,False
379,2016-01-16,7,1,2016,103046.17,23.67497,103046.17,23.67497,0.0,0.0,0.0,11.9,22.3,32.6,0.0,False,False
380,2016-01-17,1,1,2016,114097.07,29.153261,114097.07,29.153261,0.0,0.0,0.0,14.9,32.7,31.5,0.0,False,False
381,2016-01-18,2,1,2016,147817.58,43.40936,147817.58,43.40936,0.0,0.0,0.0,18.6,35.3,30.4,0.0,False,False
382,2016-01-19,3,1,2016,148612.38,49.257935,148612.38,49.257935,0.0,0.0,0.0,17.9,30.9,27.2,0.0,False,False
383,2016-01-20,4,1,2016,142471.52,53.3004,142471.52,53.3004,0.0,0.0,0.0,19.3,29.1,18.6,1.0,False,False
384,2016-01-21,5,1,2016,139450.61,55.47009,139450.61,55.47009,0.0,0.0,0.0,19.0,26.7,14.9,0.8,False,False
385,2016-01-22,6,1,2016,129135.19,42.337734,129135.19,42.337734,0.0,0.0,0.0,17.5,22.8,6.5,1.6,False,False
386,2016-01-23,7,1,2016,108097.84,26.975023,108097.84,26.975023,0.0,0.0,0.0,17.3,21.9,23.2,7.0,False,False
387,2016-01-24,1,1,2016,103396.3,26.412209,103396.3,26.412209,0.0,0.0,0.0,16.2,22.2,23.4,5.2,False,False
388,2016-01-25,2,1,2016,112649.6,27.59659,112649.6,27.59659,0.0,0.0,0.0,16.7,20.9,25.7,0.4,False,False
389,2016-01-26,3,1,2016,110152.81,25.276693,110152.81,25.276693,0.0,0.0,0.0,16.5,29.4,28.7,0.0,False,True
390,2016-01-27,4,1,2016,133718.03,32.75985,133718.03,32.75985,0.0,0.0,0.0,19.3,29.5,22.2,0.0,False,False
391,2016-01-28,5,1,2016,134169.83,33.324966,134169.83,33.324966,0.0,0.0,0.0,20.3,27.5,19.0,3.6,True,False
392,2016-01-29,6,1,2016,123615.21,32.693848,123615.21,32.693848,0.0,0.0,0.0,14.4,18.3,14.3,14.2,True,False
393,2016-01-30,7,1,2016,107579.34,23.846872,107579.34,23.846872,0.0,0.0,0.0,12.3,22.4,24.0,1.2,True,False
394,2016-01-31,1,1,2016,101279.65,23.476625,101279.65,23.476625,0.0,0.0,0.0,13.9,21.8,26.3,10.6,True,False
395,2016-02-01,2,2,2016,121942.9,31.588766,121942.9,31.588766,0.0,0.0,0.0,12.5,23.6,29.4,0.0,True,False
396,2016-02-02,3,2,2016,133989.16,35.640816,133989.16,35.640816,0.0,0.0,0.0,15.4,31.5,25.5,0.0,True,False
397,2016-02-03,4,2,2016,122594.48,27.876043,122594.48,27.876043,0.0,0.0,0.0,18.1,21.0,11.0,0.6,True,False
398,2016-02-04,5,2,2016,119919.6,22.392378,119919.6,22.392378,0.0,0.0,0.0,17.3,20.9,21.7,2.4,True,False
399,2016-02-05,6,2,2016,126330.55,26.854502,124411.23,27.2961,1919.325,-1.77,0.020833334,15.3,29.4,29.0,0.0,True,False
400,2016-02-06,7,2,2016,123737.01,28.724535,123737.01,28.724535,0.0,0.0,0.0,16.5,32.6,28.8,0.0,True,False
401,2016-02-07,1,2,2016,124436.81,33.492847,124436.81,33.492847,0.0,0.0,0.0,19.1,27.7,28.5,0.0,True,False
402,2016-02-08,2,2,2016,129327.23,33.908604,129327.23,33.908604,0.0,0.0,0.0,19.2,22.9,23.3,0.0,True,False
403,2016-02-09,3,2,2016,131271.27,38.705677,131271.27,38.705677,0.0,0.0,0.0,17.4,22.7,27.7,0.0,True,False
404,2016-02-10,4,2,2016,132265.0,41.37608,132265.0,41.37608,0.0,0.0,0.0,17.4,23.3,25.3,0.0,True,False
